"","metabolite","pepmass","RT","fatty_acid","feature_id","compound_class","compound_name","molecular_formula","adduct","precursor_formula","npc_number_pathway","npc_number_pathway_probability","npc_number_superclass","npc_number_superclass_probability","npc_number_class","npc_number_class_probability","classy_fire_number_most_specific_class","classy_fire_number_most_specific_class_probability","gnps_cosine_score","gnps_mz_error_ppm","gnps_compound_name","gnps_compound_class","gnps_compound_subclass","coraldb_compound_family","coraldb_compound_superclass","coraldb_compound_class","coraldb_compound_name","XGBoost_Importance","RandomForest_Importance","scler_ubiquity","non_scler_ubiquity","total_ubiquity","is_super_core","ubiquity_diff"
"1770","x36292_792_70748_14_778",792.70748,14.778,"18:2",36292,"Triacylglycerols","TAG(14:0/16:1/16:1) / TAG(14:0/14:0/18:2) [M+NH4]+","C47H95NO6","[M + Na]+","C47H95NO6","Fatty acids",0.999728620052338,"Glycerolipids",0.988597333431244,"Triacylglycerols",0.996718347072601,"Triacylglycerols",0.977277636528015,NA,NA,NA,NA,NA,"Glycerolipid","Triacylglycerols","Triacylglycerols","TAG(14:0/16:1/16:1) / TAG(14:0/14:0/18:2) [M+NH4]+",0,5.92496459215988e-06,95.0934579439252,95.5882352941177,95.2464788732394,FALSE,-0.494777350192493
"1771","x36611_846_7523_14_855",846.7523,14.855,"18:2",36611,"Triacylglycerols",NA,"C51H101NO6","[M + Na]+","C51H101NO6","Fatty acids",0.999434649944305,"Glycerolipids",0.991565465927124,"Triacylglycerols",0.999283730983734,"Triacylglycerols",0.964788675308228,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.74682285286347e-05,21.4953271028037,97.0588235294118,40.1408450704225,FALSE,-75.5634964266081
"1772","x38953_834_79157_15_785",834.79157,15.785,"18:2",38953,"Unknown",NA,NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,18.4579439252336,65.4411764705882,30.1056338028169,FALSE,-46.9832325453546
"1773","x20362_554_49284_9_622",554.49284,9.622,"18:2",20362,"Unknown",NA,"C35H65NO2","[M + Na]+","C35H65NO2","Fatty acids",0.949435710906982,"Unknown",0.555403590202332,"Unknown",0.412698030471802,"N-acyl amines",0.976895213127136,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,75.7009345794392,16.1764705882353,60.9154929577465,FALSE,59.5244639912039
"1774","x26375_610_53921_12_32",610.53921,12.32,"18:2",26375,"Diacylglycerols","DAG(18:2/16:0) [M+NH4]+",NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,"Glycerolipid","Diacylglycerols","Diacylglycerols","DAG(18:2/16:0) [M+NH4]+",0,0,89.9532710280374,60.2941176470588,82.7464788732394,FALSE,29.6591533809786
"1775","x34619_736_64633_14_281",736.64633,14.281,"18:2",34619,"Unknown",NA,"C45H86ClN3O2","[M + H]+","C45H86ClN3O2","Unknown",0.717881560325623,"Unknown",0.816975474357605,"Unknown",0.824793100357056,"Unknown",0.504561722278595,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,68.4579439252336,1.47058823529412,51.9366197183099,FALSE,66.9873556899395
"1776","x34743_764_67632_14_323",764.67632,14.323,"18:2",34743,"Triacylglycerols","TAG(14:0/14:0/16:2) / (12:0/16:0/16:2) [M+NH4]+","C47H89NO6","[M + H]+","C47H89NO6","Fatty acids",0.999222874641418,"Glycerolipids",0.989851474761963,"Triacylglycerols",0.99963390827179,"Triacylglycerols",0.997091770172119,NA,NA,NA,NA,NA,"Glycerolipid","Triacylglycerols","Triacylglycerols","TAG(14:0/14:0/16:2) / (12:0/16:0/16:2) [M+NH4]+",0,0,79.9065420560748,72.7941176470588,77.9929577464789,FALSE,7.112424409016
"1777","x13719_468_34813_6_731",468.34813,6.731,"18:2",13719,"Unknown",NA,"C30H45NO3","[M + H]+","C30H45NO3","Terpenoids",0.977443993091583,"Steroids",0.91820901632309,"Unknown",0.466538578271866,"Glycinated bile acids and derivatives",0.938366413116455,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6.07476635514019,0,4.57746478873239,FALSE,6.07476635514019
"1778","x21915_572_50384_10_419",572.50384,10.419,"18:2",21915,"Unknown",NA,"C37H65NO3","[M + H]+","C37H65NO3","Fatty acids",0.97573971748352,"Unknown",0.394531369209289,"Unknown",0.521782338619232,"Unknown",0.535436511039734,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,66.3551401869159,33.0882352941176,58.4507042253521,FALSE,33.2669048927983
"1779","x12395_452_35157_6_187",452.35157,6.187,"18:2",12395,"Unknown",NA,"C30H45NO2","[M + H]+","C30H45NO2","Unknown",0.560360074043274,"Unknown",0.341305047273636,"Unknown",0.421116709709167,"Unknown",0.744273781776428,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.4018691588785,0,1.05633802816901,FALSE,1.4018691588785
"1780","x36166_818_72209_14_77",818.72209,14.77,"18:2",36166,"Triacylglycerols","TAG(14:0/16:1/18:2) [M+NH4]+","C49H97NO6","[M + Na]+","C49H97NO6","Fatty acids",0.997866690158844,"Unknown",0.694600820541382,"Unknown",0.833520114421844,"N-acyl amines",0.939233064651489,NA,NA,NA,NA,NA,"Glycerolipid","Triacylglycerols","Triacylglycerols","TAG(14:0/16:1/18:2) [M+NH4]+",0,0,73.5981308411215,94.1176470588235,78.6971830985916,FALSE,-20.519516217702
"1781","x40923_834_79133_16_725",834.79133,16.725,"18:2",40923,"Unknown",NA,NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,62.6168224299065,0,47.1830985915493,FALSE,62.6168224299065
"1782","x22300_554_49302_10_612",554.49302,10.612,"18:2",22300,"Unknown",NA,"C37H63NO2","[M + H]+","C37H63NO2","Terpenoids",0.916429579257965,"Unknown",0.569165766239166,"Unknown",0.307836443185806,"Unknown",0.824965417385101,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,65.4205607476635,5.14705882352941,50.8802816901408,FALSE,60.2735019241341
"1783","x1728_368_28017_1_826",368.28017,1.826,"18:2",1728,"Unknown",NA,"C27H33B","[M + H]+","C27H33B","Terpenoids",0.988040506839752,"Unknown",0.429115921258926,"Unknown",0.346525996923447,"Unknown",0.764001190662384,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,22.196261682243,22.0588235294118,22.0070422535211,FALSE,0.137438152831201
"1784","x40587_918_88656_16_501",918.88656,16.501,"18:2",40587,"Unknown",NA,NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,17.9906542056075,23.5294117647059,19.5422535211268,FALSE,-5.5387575590984
"1785","x37803_554_4944_15_302",554.4944,15.302,"18:2",37803,"Unknown",NA,"C37H63NO2","[M + H]+","C37H63NO2","Fatty acids",0.904478132724762,"Unknown",0.293409556150436,"Unknown",0.354348123073578,"Unknown",0.703714191913605,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.7476635514019,0,8.09859154929578,FALSE,10.7476635514019
"1786","x16564_470_36389_7_936",470.36389,7.936,"18:2",16564,"Unknown",NA,"C30H47NO3","[M + H]+","C30H47NO3","Terpenoids",0.999071836471558,"Steroids",0.998789131641388,"Unknown",0.787336230278015,"Glycinated bile acids and derivatives",0.998074889183044,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4.67289719626168,0,3.52112676056338,FALSE,4.67289719626168
"1787","x37809_572_50465_15_302",572.50465,15.302,"18:2",37809,"Unknown",NA,"C37H65NO3","[M + H]+","C37H65NO3","Fatty acids",0.964438617229462,"Unknown",0.310281425714493,"Unknown",0.319220364093781,"Unknown",0.707560360431671,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,21.9626168224299,0,16.5492957746479,FALSE,21.9626168224299
"1788","x10000_596_4692_5_255",596.4692,5.255,"18:2",10000,"Unknown",NA,"C38H61NO4","[M + H]+","C38H61NO4","Fatty acids",0.94956636428833,"Unknown",0.51015716791153,"Unknown",0.201259896159172,"N-acyl amines",0.885034203529358,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11.6822429906542,2.94117647058824,9.50704225352113,FALSE,8.74106652006596
"1789","x36520_572_5049_14_844",572.5049,14.844,"18:2",36520,"Unknown",NA,"C37H65NO3","[M + H]+","C37H65NO3","Fatty acids",0.976766586303711,"Unknown",0.302051156759262,"Unknown",0.470803111791611,"Unknown",0.577809691429138,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,16.1214953271028,8.08823529411765,14.612676056338,FALSE,8.03326003298515
"1790","x27436_542_49273_12_582",542.49273,12.582,"18:2",27436,"Unknown",NA,"C36H63NO2","[M + H]+","C36H63NO2","Fatty acids",0.994354009628296,"Fatty amides",0.893251299858093,"Unknown",0.236485183238983,"N-acyl amines",0.997289896011352,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,37.8504672897196,8.82352941176471,30.6338028169014,FALSE,29.0269378779549
"1791","x12485_500_35304_6_224",500.35304,6.224,"18:2",12485,"Unknown",NA,"C34H45NO2","[M + H]+","C34H45NO2","Unknown",0.420466095209122,"Unknown",0.237641230225563,"Unknown",0.259925812482834,"Unknown",0.673646509647369,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2.57009345794392,0,1.93661971830986,FALSE,2.57009345794392
"1792","x37413_874_78204_15_207",874.78204,15.207,"18:2",37413,"Triacylglycerols","TAG(16:0/18:1/18:2) [M+NH4]+","C55H103NO6","[M + H]+","C55H103NO6","Fatty acids",0.998343467712402,"Glycerolipids",0.993361353874206,"Triacylglycerols",0.999912142753601,"Triacylglycerols",0.995190024375916,NA,NA,NA,NA,NA,"Glycerolipid","Triacylglycerols","Triacylglycerols","TAG(16:0/18:1/18:2) [M+NH4]+",0,0,53.2710280373832,100,64.7887323943662,FALSE,-46.7289719626168
"1793","x8998_434_39937_4_917",434.39937,4.917,"18:2",8998,"Unknown",NA,NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,12.8504672897196,11.7647058823529,12.5,FALSE,1.0857614073667
"1794","x22485_632_52437_10_725",632.52437,10.725,"18:2",22485,"Diacylglycerols","DAG(18:2/18:3)  [M+NH4]+",NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,"Glycerolipid","Diacylglycerols","Diacylglycerols","DAG(18:2/18:3)  [M+NH4]+",0,0,53.9719626168224,21.3235294117647,46.3028169014084,FALSE,32.6484332050577
"1795","x5548_460_37961_3_772",460.37961,3.772,"18:2",5548,"Unknown",NA,"C29H49NO3","[M + H]+","C29H49NO3","Terpenoids",0.975497782230377,"Unknown",0.634371399879456,"Unknown",0.573219656944275,"Triterpenoids",0.962502956390381,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,48.3644859813084,54.4117647058823,49.4718309859155,FALSE,-6.0472787245739
"1796","x36284_848_76414_14_808",848.76414,14.808,"18:2",36284,"Triacylglycerols","TAG(16:0/16:0/18:2) [M+NH4]+","C51H103NO6","[M + Na]+","C51H103NO6","Fatty acids",0.999609529972076,"Glycerolipids",0.963366448879242,"Triacylglycerols",0.997382938861847,"Unknown",0.601772367954254,NA,NA,NA,NA,NA,"Glycerolipid","Triacylglycerols","Triacylglycerols","TAG(16:0/16:0/18:2) [M+NH4]+",0,6.3005910269469e-06,19.392523364486,77.2058823529412,33.4507042253521,FALSE,-57.8133589884552
"1797","x17966_606_50802_8_491",606.50802,8.491,"18:2",17966,"Unknown",NA,NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,26.8691588785047,24.2647058823529,26.056338028169,FALSE,2.6044529961518
"1798","x18990_532_41538_8_925",532.41538,8.925,"18:2",18990,"Unknown",NA,"C36H53NO2","[M + H]+","C36H53NO2","Unknown",0.745549142360687,"Unknown",0.307097613811493,"Unknown",0.239310845732689,"Unknown",0.802570641040802,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2.33644859813084,0,1.76056338028169,FALSE,2.33644859813084
"1799","x32648_708_61286_13_776",708.61286,13.776,"18:2",32648,"Unknown",NA,"C43H81NO6","[M + H]+","C43H81NO6","Fatty acids",0.998000085353851,"Unknown",0.56023246049881,"Unknown",0.778976738452911,"Unknown",0.646848142147064,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,50,1.47058823529412,38.0281690140845,FALSE,48.5294117647059
"1800","x8202_484_41591_4_603",484.41591,4.603,"18:2",8202,"Unknown",NA,"C32H53NO2","[M + H]+","C32H53NO2","Unknown",0.765074908733368,"Unknown",0.800991117954254,"Unknown",0.391998440027237,"Unknown",0.699938893318176,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3.03738317757009,3.67647058823529,3.16901408450704,FALSE,-0.6390874106652
"1801","x20296_604_4917_9_582",604.4917,9.582,"18:2",20296,"Unknown",NA,NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,50.4672897196262,17.6470588235294,42.7816901408451,FALSE,32.8202308960968
"1802","x5968_456_38482_3_914",456.38482,3.914,"18:2",5968,"Unknown",NA,"C30H49NO2","[M + H]+","C30H49NO2","Terpenoids",0.929936528205872,"Unknown",0.839525282382965,"Unknown",0.840370535850525,"Unknown",0.709080338478088,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7.47663551401869,8.82352941176471,7.74647887323944,FALSE,-1.34689389774602
"1803","x31501_666_60215_13_574",666.60215,13.574,"18:2",31501,"Unknown",NA,NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,48.5981308411215,7.35294117647059,38.3802816901408,FALSE,41.2451896646509
"1804","x33034_736_64452_13_877",736.64452,13.877,"18:2",33034,"Triacylglycerols",NA,"C45H85NO6","[M + H]+","C45H85NO6","Fatty acids",0.998599708080292,"Glycerolipids",0.983397960662842,"Triacylglycerols",0.999495387077332,"Triacylglycerols",0.988872945308685,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,42.0560747663551,33.0882352941176,39.7887323943662,FALSE,8.9678394722375
"1805","x36657_554_49364_14_89",554.49364,14.89,"18:2",36657,"Unknown",NA,"C37H63NO2","[M + H]+","C37H63NO2","Fatty acids",0.941033720970154,"Unknown",0.759288847446442,"Unknown",0.426436960697174,"N-acyl amines",0.959438323974609,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8.17757009345794,0,6.16197183098592,FALSE,8.17757009345794
"1806","x2297_450_32261_2_287",450.32261,2.287,"18:2",2297,"Unknown",NA,"C26H43NO5","[M + H]+","C26H43NO5","Unknown",0.691118836402893,"Unknown",0.538678705692291,"Unknown",0.35546001791954,"Unknown",0.606022536754608,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000136856561734108,1.63551401869159,26.4705882352941,7.57042253521127,FALSE,-24.8350742166025
"1807","x38905_572_50418_15_756",572.50418,15.756,"18:2",38905,"Unknown",NA,"C37H65NO3","[M + H]+","C37H65NO3","Fatty acids",0.957822203636169,"Unknown",0.338191270828247,"Unknown",0.325562566518784,"Unknown",0.548517882823944,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,13.785046728972,0,10.387323943662,FALSE,13.785046728972
"1808","x15580_504_38402_7_5",504.38402,7.5,"18:2",15580,"Unknown",NA,"C27H47BN6O","[M + Na]+","C27H47BN6O","Unknown",0.144030690193176,"Unknown",0.121746845543385,"Unknown",0.137058854103088,"Unknown",0.689356565475464,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2.80373831775701,0,2.11267605633803,FALSE,2.80373831775701
"1809","x35426_572_50542_14_469",572.50542,14.469,"18:2",35426,"Unknown",NA,"C37H65NO3","[M + H]+","C37H65NO3","Fatty acids",0.970937311649322,"Unknown",0.3790323138237,"Unknown",0.397893071174622,"Unknown",0.721014380455017,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,26.1682242990654,0,19.7183098591549,FALSE,26.1682242990654
"1810","x6348_406_3685_4_054",406.3685,4.054,"18:2",6348,"Unknown",NA,"C26H47NO2","[M + H]+","C26H47NO2","Fatty acids",0.989368855953217,"Fatty amides",0.880479693412781,"Unknown",0.723656833171844,"N-acyl amines",0.982719779014587,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,18.9252336448598,1.47058823529412,14.612676056338,FALSE,17.4546454095657
"1811","x23718_658_53957_11_51",658.53957,11.51,"18:2",23718,"Unknown",NA,NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,49.0654205607477,28.6764705882353,44.3661971830986,FALSE,20.3889499725124
"1812","x7027_470_40051_4_269",470.40051,4.269,"18:2",7027,"Unknown",NA,"C31H51NO2","[M + H]+","C31H51NO2","Unknown",0.67972207069397,"Unknown",0.803544819355011,"Unknown",0.368868410587311,"Unknown",0.748701810836792,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6.77570093457944,2.94117647058824,5.80985915492958,FALSE,3.8345244639912
"1813","x17323_837_47823_8_257",837.47823,8.257,"18:2",17323,"Unknown",NA,"C37H64N12O8S","[M + H]+","C37H64N12O8S","Amino acids and Peptides",0.9659783244133,"Unknown",0.593625962734222,"Unknown",0.513698637485504,"Unknown",0.786851108074188,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,28.0373831775701,43.3823529411765,32.0422535211268,FALSE,-15.3449697636064
"1814","x11393_820_62917_5_782",820.62917,5.782,"18:2",11393,"Unknown",NA,NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3.03738317757009,4.41176470588235,3.34507042253521,FALSE,-1.37438152831226
"1815","x5357_516_44249_3_728",516.44249,3.728,"18:2",5357,"Unknown",NA,"C33H57NO3","[M + H]+","C33H57NO3","Unknown",0.67522668838501,"Unknown",0.101248018443584,"Unknown",0.143228307366371,"N-acyl amines",0.862552106380463,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,28.5046728971963,15.4411764705882,25.1760563380282,FALSE,13.0634964266081
"1816","x7301_378_33721_4_362",378.33721,4.362,"18:2",7301,"Unknown",NA,"C24H43NO2","[M + H]+","C24H43NO2","Fatty acids",0.922967433929443,"Unknown",0.23623913526535,"Unknown",0.557347476482391,"Unknown",0.628190219402313,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15.4205607476636,4.41176470588235,12.6760563380282,FALSE,11.0087960417813
"1817","x3681_406_29517_3_152",406.29517,3.152,"18:2",3681,"Unknown",NA,"C24H39NO4","[M + H]+","C24H39NO4","Unknown",0.234712511301041,"Unknown",0.294278770685196,"Unknown",0.109764650464058,"Unknown",0.515632092952728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"1818","x11792_598_48396_5_948",598.48396,5.948,"18:2",11792,"Unknown",NA,"C38H63NO4","[M + H]+","C38H63NO4","Unknown",0.581562459468842,"Unknown",0.631420314311981,"Unknown",0.114033415913582,"Unknown",0.574318647384644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"1819","x7986_488_4481_4_556",488.4481,4.556,"18:2",7986,"Unknown",NA,"C32H57NO2","[M + H]+","C32H57NO2","Unknown",0.657428860664368,"Unknown",0.270883679389954,"Unknown",0.120265454053879,"Unknown",0.783775925636292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"1820","x7698_407_36701_4_428",407.36701,4.428,"18:2",7698,"Unknown",NA,"C30H46","[M + H]+","C30H46","Terpenoids",0.996216952800751,"Unknown",0.695694208145142,"Unknown",0.115081362426281,"Unknown",0.55417662858963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"1821","x30471_658_57607_13_27",658.57607,13.27,"18:2",30471,"Unknown",NA,"C42H75NO4","[M + H]+","C42H75NO4","Fatty acids",0.98052442073822,"Unknown",0.22999931871891,"Unknown",0.503304660320282,"Unknown",0.61277186870575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"1822","x4000_380_35116_3_365",380.35116,3.365,"18:2",4000,"Unknown",NA,"C24H45NO2","[M + H]+","C24H45NO2","Fatty acids",0.994617879390717,"Fatty amides",0.979337096214294,"Unknown",0.579759240150452,"N-acyl amines",0.946370780467987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"1823","x20928_540_47725_9_913",540.47725,9.913,"18:2",20928,"Unknown",NA,"C34H63NO2","[M + Na]+","C34H63NO2","Fatty acids",0.996905386447906,"Unknown",0.697580277919769,"Unknown",0.698050856590271,"N-acyl amines",0.964333534240723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"1824","x31081_660_59152_13_471",660.59152,13.471,"18:2",31081,"Unknown",NA,"C42H77NO4","[M + H]+","C42H77NO4","Fatty acids",0.995304465293884,"Unknown",0.825015068054199,"Unknown",0.669798314571381,"N-acyl-alpha amino acids",0.977670431137085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"1825","x10372_460_415_5_458",460.415,5.458,"18:2",10372,"Unknown",NA,"C30H53NO2","[M + H]+","C30H53NO2","Unknown",0.742409348487854,"Unknown",0.843021929264069,"Unknown",0.0572456754744053,"Unknown",0.542075753211975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"1826","x4094_392_31507_3_351",392.31507,3.351,"18:2",4094,"Unknown",NA,"C24H41NO3","[M + H]+","C24H41NO3","Unknown",0.472320854663849,"Unknown",0.501406908035278,"Unknown",0.56761622428894,"Unknown",0.787241041660309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"1827","x23652_576_50031_11_458",576.50031,11.458,"18:2",23652,"Unknown",NA,"C36H65NO4","[M + H]+","C36H65NO4","Fatty acids",0.985610663890839,"Unknown",0.586794018745422,"Unknown",0.525985538959503,"N-acyl-alpha amino acids",0.984683096408844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"1828","x19037_628_49403_8_922",628.49403,8.922,"18:2",19037,"Unknown",NA,NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"1829","x12964_442_33739_6_447",442.33739,6.447,"18:2",12964,"Unknown",NA,"C27H43BO4","[M + H]+","C27H43BO4","Terpenoids",0.992757439613342,"Steroids",0.86525684595108,"Unknown",0.143613010644913,"Unknown",0.659821748733521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"1830","x26435_650_53495_12_308",650.53495,12.308,"18:2",26435,"Unknown",NA,"C43H69BO2","[M + Na]+","C43H69BO2","Unknown",0.657121300697327,"Unknown",0.1588364392519,"Unknown",0.757209777832031,"Unknown",0.513626396656036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"1831","x21378_606_50817_10_213",606.50817,10.213,"18:2",21378,"Unknown",NA,NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"1832","x24398_638_5529_11_766",638.5529,11.766,"18:2",24398,"Unknown",NA,"C42H71NO3","[M + H]+","C42H71NO3","Fatty acids",0.993895471096039,"Unknown",0.394001036882401,"Unknown",0.29802280664444,"N-acyl amines",0.933936893939972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"1833","x7451_458_39959_4_403",458.39959,4.403,"18:2",7451,"Unknown",NA,"C30H51NO2","[M + H]+","C30H51NO2","Fatty acids",0.991215825080872,"Unknown",0.80941766500473,"Unknown",0.302932024002075,"Unknown",0.803189337253571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"1834","x8801_354_33714_4_738",354.33714,4.738,"18:2",8801,"Unknown",NA,"C22H43NO2","[M + H]+","C22H43NO2","Fatty acids",0.894438505172729,"Unknown",0.785252630710602,"Unknown",0.576762318611145,"Unknown",0.797691464424133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"1835","x5289_434_31077_3_726",434.31077,3.726,"18:2",5289,"Unknown",NA,"C23H39N5O3","[M + H]+","C23H39N5O3","Alkaloids",0.943520545959473,"Unknown",0.559977114200592,"Unknown",0.139013215899467,"Unknown",0.576727151870728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"1836","x13397_598_48349_6_588",598.48349,6.588,"18:2",13397,"Unknown",NA,"C36H65NO4","[M + Na]+","C36H65NO4","Unknown",0.641013741493225,"Unknown",0.329190373420715,"Unknown",0.468654483556747,"Unknown",0.644372463226318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"1837","x6448_652_38339_4_074",652.38339,4.074,"18:2",6448,"Unknown",NA,"C36H55NO8","[M + Na]+","C36H55NO8","Terpenoids",0.906087100505829,"Unknown",0.265641808509827,"Unknown",0.147904202342033,"Unknown",0.646071434020996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"1838","x29670_680_58079_13_147",680.58079,13.147,"18:2",29670,"Unknown",NA,"C41H77NO6","[M + H]+","C41H77NO6","Fatty acids",0.999085187911987,"Unknown",0.494417399168015,"Unknown",0.570904910564423,"Unknown",0.656633257865906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"1839","x8893_570_45431_4_834",570.45431,4.834,"18:2",8893,"Unknown",NA,"C36H59NO4","[M + H]+","C36H59NO4","Unknown",0.674412369728088,"Unknown",0.357469439506531,"Unknown",0.199874684214592,"Unknown",0.823419630527496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"1840","x29063_656_5599_12_972",656.5599,12.972,"18:2",29063,"Unknown",NA,"C42H73NO4","[M + H]+","C42H73NO4","Fatty acids",0.932236790657044,"Steroids",0.886086940765381,"Unknown",0.614966869354248,"Unknown",0.613823592662811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"1841","x2188_352_31986_2_208",352.31986,2.208,"18:2",2188,"Unknown",NA,"C22H41NO2","[M + H]+","C22H41NO2","Fatty acids",0.88232010602951,"Unknown",0.716550529003143,"Unknown",0.203095853328705,"Unknown",0.538963794708252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
"1842","x5590_468_38576_3_799",468.38576,3.799,"18:2",5590,"Unknown",NA,"C31H49NO2","[M + H]+","C31H49NO2","Terpenoids",0.973404109477997,"Unknown",0.713072836399078,"Unknown",0.268776059150696,"Unknown",0.518739521503448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA
