"metabolite","coral_present","noncoral_present","coral_percent","noncoral_percent","total_present","total_percent","coral_minus_noncoral"
"x38337_967_71319_15_512",349,0,78.7810383747178,0,349,58.4589614740368,78.7810383747178
"x40944_959_80002_16_72",349,0,78.7810383747178,0,349,58.4589614740368,78.7810383747178
"x39855_895_70481_16_107",349,0,78.7810383747178,0,349,58.4589614740368,78.7810383747178
"x37385_965_6977_15_149",349,0,78.7810383747178,0,349,58.4589614740368,78.7810383747178
"x40846_975_77239_16_682",349,0,78.7810383747178,0,349,58.4589614740368,78.7810383747178
"x38932_874_78342_15_757",363,5,81.941309255079,3.24675324675325,368,61.641541038526,78.6945560083258
"x39264_974_81744_15_901",432,29,97.5169300225734,18.8311688311688,461,77.2194304857621,78.6857611914045
"x38432_896_77026_15_563",357,3,80.5869074492099,1.94805194805195,360,60.3015075376884,78.638855501158
"x40022_910_81894_16_25",354,2,79.9097065462754,1.2987012987013,356,59.6314907872697,78.6110052475741
"x37601_920_76716_15_26",351,1,79.2325056433409,0.649350649350649,352,58.9614740368509,78.5831549939902
"x39065_937_80344_15_835",351,1,79.2325056433409,0.649350649350649,352,58.9614740368509,78.5831549939902
"x37732_797_66322_15_287",348,0,78.5553047404063,0,348,58.2914572864322,78.5553047404063
"x40395_1006_87659_16_415",348,0,78.5553047404063,0,348,58.2914572864322,78.5553047404063
"x38847_867_68215_15_743",348,0,78.5553047404063,0,348,58.2914572864322,78.5553047404063
"x39218_551_5036_15_888",371,8,83.7471783295711,5.1948051948052,379,63.4840871021776,78.5523731347659
"x40095_952_83202_16_28",365,6,82.392776523702,3.8961038961039,371,62.14405360134,78.4966726275981
"x39261_872_77072_15_898",359,4,81.038374717833,2.5974025974026,363,60.8040201005025,78.4409721204304
"x38642_925_80338_15_615",359,4,81.038374717833,2.5974025974026,363,60.8040201005025,78.4409721204304
"x37370_971_78683_15_217",350,1,79.0067720090293,0.649350649350649,351,58.7939698492462,78.3574213596787
"x38472_999_81871_15_638",347,0,78.3295711060948,0,347,58.1239530988275,78.3295711060948
"x40804_957_786_16_656",347,0,78.3295711060948,0,347,58.1239530988275,78.3295711060948
"x37269_949_7215_15_112",347,0,78.3295711060948,0,347,58.1239530988275,78.3295711060948
"x37652_950_72681_15_23",347,0,78.3295711060948,0,347,58.1239530988275,78.3295711060948
"x37972_922_7828_15_357",390,15,88.0361173814898,9.74025974025974,405,67.8391959798995,78.2958576412301
"x36625_866_72386_14_846",352,2,79.4582392776524,1.2987012987013,354,59.2964824120603,78.1595379789511
"x36387_764_67681_14_807",346,0,78.1038374717833,0,346,57.9564489112228,78.1038374717833
"x37450_941_68713_15_142",346,0,78.1038374717833,0,346,57.9564489112228,78.1038374717833
"x41389_961_81918_17_083",346,0,78.1038374717833,0,346,57.9564489112228,78.1038374717833
"x41283_907_75316_16_985",346,0,78.1038374717833,0,346,57.9564489112228,78.1038374717833
"x41558_927_7789_17_285",346,0,78.1038374717833,0,346,57.9564489112228,78.1038374717833
"x39769_921_71855_16_112",346,0,78.1038374717833,0,346,57.9564489112228,78.1038374717833
"x33723_630_61906_14_068",351,2,79.2325056433409,1.2987012987013,353,59.1289782244556,77.9338043446396
"x35837_895_67726_14_627",345,0,77.8781038374718,0,345,57.7889447236181,77.8781038374718
"x41302_958_87755_17_009",345,0,77.8781038374718,0,345,57.7889447236181,77.8781038374718
"x41201_913_8409_16_964",345,0,77.8781038374718,0,345,57.7889447236181,77.8781038374718
"x38453_927_7379_15_64",345,0,77.8781038374718,0,345,57.7889447236181,77.8781038374718
"x38536_952_74253_15_515",345,0,77.8781038374718,0,345,57.7889447236181,77.8781038374718
"x37274_975_73362_15_127",345,0,77.8781038374718,0,345,57.7889447236181,77.8781038374718
"x36245_937_66779_14_756",345,0,77.8781038374718,0,345,57.7889447236181,77.8781038374718
"x38191_858_75307_15_47",345,0,77.8781038374718,0,345,57.7889447236181,77.8781038374718
"x41551_935_88298_17_283",345,0,77.8781038374718,0,345,57.7889447236181,77.8781038374718
"x41393_977_79476_17_085",345,0,77.8781038374718,0,345,57.7889447236181,77.8781038374718
"x39129_879_7389_15_846",345,0,77.8781038374718,0,345,57.7889447236181,77.8781038374718
"x40150_923_73399_16_317",345,0,77.8781038374718,0,345,57.7889447236181,77.8781038374718
"x38347_1024_82989_15_524",353,3,79.6839729119639,1.94805194805195,356,59.6314907872697,77.7359209639119
"x37774_946_7821_15_31",347,1,78.3295711060948,0.649350649350649,348,58.2914572864322,77.6802204567442
"x40026_981_7844_16_239",347,1,78.3295711060948,0.649350649350649,348,58.2914572864322,77.6802204567442
"x36909_795_64757_14_974",344,0,77.6523702031603,0,344,57.6214405360134,77.6523702031603
"x39865_862_78738_16_148",344,0,77.6523702031603,0,344,57.6214405360134,77.6523702031603
"x41220_940_86822_16_943",344,0,77.6523702031603,0,344,57.6214405360134,77.6523702031603
"x37216_921_76988_14_998",361,6,81.489841986456,3.8961038961039,367,61.4740368509213,77.5937380903521
"x39158_875_78772_15_9",358,5,80.8126410835214,3.24675324675325,363,60.8040201005025,77.5658878367682
"x38479_872_76834_15_57",358,5,80.8126410835214,3.24675324675325,363,60.8040201005025,77.5658878367682
"x36682_840_70831_14_908",352,3,79.4582392776524,1.94805194805195,355,59.463986599665,77.5101873296004
"x36854_918_75226_14_961",349,2,78.7810383747178,1.2987012987013,351,58.7939698492462,77.4823370760165
"x40718_938_85215_16_605",346,1,78.1038374717833,0.649350649350649,347,58.1239530988275,77.4544868224326
"x37663_847_67873_15_243",343,0,77.4266365688488,0,343,57.4539363484087,77.4266365688488
"x40811_973_76232_16_659",343,0,77.4266365688488,0,343,57.4539363484087,77.4266365688488
"x41195_954_84905_16_829",343,0,77.4266365688488,0,343,57.4539363484087,77.4266365688488
"x38364_806_72335_15_531",343,0,77.4266365688488,0,343,57.4539363484087,77.4266365688488
"x39932_877_80255_16_179",360,6,81.2641083521445,3.8961038961039,366,61.3065326633166,77.3680044560406
"x33780_862_69116_14_061",406,22,91.647855530474,14.2857142857143,428,71.6917922948074,77.3621412447598
"x37545_868_73949_15_207",357,5,80.5869074492099,3.24675324675325,362,60.6365159128978,77.3401542024567
"x37656_842_72368_15_243",357,5,80.5869074492099,3.24675324675325,362,60.6365159128978,77.3401542024567
"x36700_947_70775_14_91",345,1,77.8781038374718,0.649350649350649,346,57.9564489112228,77.2287531881211
"x36884_821_66243_14_975",342,0,77.2009029345372,0,342,57.286432160804,77.2009029345372
"x36470_887_65233_14_834",342,0,77.2009029345372,0,342,57.286432160804,77.2009029345372
"x39591_934_81857_16_036",342,0,77.2009029345372,0,342,57.286432160804,77.2009029345372
"x37865_865_66708_15_421",342,0,77.2009029345372,0,342,57.286432160804,77.2009029345372
"x38180_832_73862_15_463",342,0,77.2009029345372,0,342,57.286432160804,77.2009029345372
"x40563_1032_8939_16_499",342,0,77.2009029345372,0,342,57.286432160804,77.2009029345372
"x38242_780_70833_15_476",342,0,77.2009029345372,0,342,57.286432160804,77.2009029345372
"x39193_927_81646_15_875",359,6,81.038374717833,3.8961038961039,365,61.1390284757119,77.1422708217291
"x39098_922_78636_15_828",376,12,84.8758465011287,7.79220779220779,388,64.9916247906198,77.0836387089209
"x37523_899_70762_15_205",341,0,76.9751693002257,0,341,57.1189279731993,76.9751693002257
"x40715_537_52425_16_597",341,0,76.9751693002257,0,341,57.1189279731993,76.9751693002257
"x148_358_25875_0_8",341,0,76.9751693002257,0,341,57.1189279731993,76.9751693002257
"x41310_1008_89489_17_018",341,0,76.9751693002257,0,341,57.1189279731993,76.9751693002257
"x39086_969_71599_15_825",341,0,76.9751693002257,0,341,57.1189279731993,76.9751693002257
"x40651_923_73401_16_537",341,0,76.9751693002257,0,341,57.1189279731993,76.9751693002257
"x40960_864_80366_16_755",341,0,76.9751693002257,0,341,57.1189279731993,76.9751693002257
"x35275_762_66097_14_455",340,0,76.7494356659142,0,340,56.9514237855946,76.7494356659142
"x39872_888_80151_16_164",340,0,76.7494356659142,0,340,56.9514237855946,76.7494356659142
"x40868_1008_89203_16_691",340,0,76.7494356659142,0,340,56.9514237855946,76.7494356659142
"x37735_823_6784_15_301",340,0,76.7494356659142,0,340,56.9514237855946,76.7494356659142
"x40024_916_82971_16_264",340,0,76.7494356659142,0,340,56.9514237855946,76.7494356659142
"x39868_523_47231_16_162",340,0,76.7494356659142,0,340,56.9514237855946,76.7494356659142
"x39992_966_84531_16_252",340,0,76.7494356659142,0,340,56.9514237855946,76.7494356659142
"x38930_1003_85147_15_783",340,0,76.7494356659142,0,340,56.9514237855946,76.7494356659142
"x38723_1026_84544_15_671",348,3,78.5553047404063,1.94805194805195,351,58.7939698492462,76.6072527923544
"x31046_620_59826_13_466",371,11,83.7471783295711,7.14285714285714,382,63.9865996649916,76.604321186714
"x38088_923_78667_15_372",365,9,82.392776523702,5.84415584415584,374,62.6465661641541,76.5486206795462
"x35827_911_65277_14_624",339,0,76.5237020316027,0,339,56.78391959799,76.5237020316027
"x40363_887_74661_16_395",339,0,76.5237020316027,0,339,56.78391959799,76.5237020316027
"x40353_888_80523_16_342",339,0,76.5237020316027,0,339,56.78391959799,76.5237020316027
"x39439_955_76878_16_026",339,0,76.5237020316027,0,339,56.78391959799,76.5237020316027
"x39226_912_79926_15_882",353,5,79.6839729119639,3.24675324675325,358,59.9664991624791,76.4372196652106
"x36676_845_66284_14_907",341,1,76.9751693002257,0.649350649350649,342,57.286432160804,76.3258186508751
"x37978_894_75516_15_378",358,7,80.8126410835214,4.54545454545455,365,61.1390284757119,76.2671865380669
"x32066_553_49879_13_693",378,14,85.3273137697517,9.09090909090909,392,65.6616415410385,76.2364046788426
"x38822_860_76916_15_707",337,0,76.0722347629797,0,337,56.4489112227806,76.0722347629797
"x38271_943_70518_15_477",337,0,76.0722347629797,0,337,56.4489112227806,76.0722347629797
"x36940_880_71898_14_983",345,3,77.8781038374718,1.94805194805195,348,58.2914572864322,75.9300518894198
"x38879_886_78272_15_745",336,0,75.8465011286682,0,336,56.2814070351759,75.8465011286682
"x36175_942_75235_14_733",344,3,77.6523702031603,1.94805194805195,347,58.1239530988275,75.7043182551083
"x41546_932_86601_17_263",335,0,75.6207674943567,0,335,56.1139028475712,75.6207674943567
"x40761_958_78933_16_653",335,0,75.6207674943567,0,335,56.1139028475712,75.6207674943567
"x40260_936_83523_16_352",335,0,75.6207674943567,0,335,56.1139028475712,75.6207674943567
"x40637_890_82216_16_538",335,0,75.6207674943567,0,335,56.1139028475712,75.6207674943567
"x37772_813_63651_15_29",335,0,75.6207674943567,0,335,56.1139028475712,75.6207674943567
"x39283_979_76696_15_911",335,0,75.6207674943567,0,335,56.1139028475712,75.6207674943567
"x39620_940_82891_16_052",335,0,75.6207674943567,0,335,56.1139028475712,75.6207674943567
"x40128_897_71772_16_282",335,0,75.6207674943567,0,335,56.1139028475712,75.6207674943567
"x40264_973_75494_16_33",335,0,75.6207674943567,0,335,56.1139028475712,75.6207674943567
"x38345_996_80176_15_513",355,7,80.1354401805869,4.54545454545455,362,60.6365159128978,75.5899856351324
"x30378_655_5675_13_285",340,2,76.7494356659142,1.2987012987013,342,57.286432160804,75.4507343672129
"x36087_845_66256_14_706",337,1,76.0722347629797,0.649350649350649,338,56.6164154103853,75.422884113629
"x35704_788_67733_14_583",337,1,76.0722347629797,0.649350649350649,338,56.6164154103853,75.422884113629
"x39972_940_83065_16_234",337,1,76.0722347629797,0.649350649350649,338,56.6164154103853,75.422884113629
"x36919_811_62141_14_976",334,0,75.3950338600451,0,334,55.9463986599665,75.3950338600451
"x38832_808_73874_15_725",334,0,75.3950338600451,0,334,55.9463986599665,75.3950338600451
"x34484_644_63456_14_248",342,3,77.2009029345372,1.94805194805195,345,57.7889447236181,75.2528509864853
"x36225_814_69227_14_747",333,0,75.1693002257336,0,333,55.7788944723618,75.1693002257336
"x40616_949_74966_16_512",333,0,75.1693002257336,0,333,55.7788944723618,75.1693002257336
"x38299_884_76871_15_505",344,4,77.6523702031603,2.5974025974026,348,58.2914572864322,75.0549676057577
"x38234_974_81448_15_471",358,9,80.8126410835214,5.84415584415584,367,61.4740368509213,74.9684852393656
"x37059_994_7846_15_039",358,9,80.8126410835214,5.84415584415584,367,61.4740368509213,74.9684852393656
"x35290_869_66145_14_465",332,0,74.9435665914221,0,332,55.6113902847571,74.9435665914221
"x142_335_18306_0_795",332,0,74.9435665914221,0,332,55.6113902847571,74.9435665914221
"x38654_936_8015_15_643",332,0,74.9435665914221,0,332,55.6113902847571,74.9435665914221
"x40850_905_73709_16_674",332,0,74.9435665914221,0,332,55.6113902847571,74.9435665914221
"x40624_893_83476_16_562",337,2,76.0722347629797,1.2987012987013,339,56.78391959799,74.7735334642784
"x41596_914_85546_17_336",331,0,74.7178329571106,0,331,55.4438860971524,74.7178329571106
"x41298_959_88228_16_998",331,0,74.7178329571106,0,331,55.4438860971524,74.7178329571106
"x40318_957_78487_16_368",331,0,74.7178329571106,0,331,55.4438860971524,74.7178329571106
"x31050_658_55407_13_465",336,2,75.8465011286682,1.2987012987013,338,56.6164154103853,74.5477998299669
"x41594_942_88408_17_336",330,0,74.4920993227991,0,330,55.2763819095477,74.4920993227991
"x36086_861_63782_14_706",330,0,74.4920993227991,0,330,55.2763819095477,74.4920993227991
"x39594_971_7397_16_039",330,0,74.4920993227991,0,330,55.2763819095477,74.4920993227991
"x41306_982_87829_17_014",329,0,74.2663656884876,0,329,55.108877721943,74.2663656884876
"x41005_860_80765_16_798",329,0,74.2663656884876,0,329,55.108877721943,74.2663656884876
"x150_277_17971_0_819",329,0,74.2663656884876,0,329,55.108877721943,74.2663656884876
"x38518_977_75285_15_579",329,0,74.2663656884876,0,329,55.108877721943,74.2663656884876
"x34458_888_70616_14_235",352,8,79.4582392776524,5.1948051948052,360,60.3015075376884,74.2634340828472
"x35274_864_70695_14_464",346,6,78.1038374717833,3.8961038961039,352,58.9614740368509,74.2077335756794
"x223_398_24086_0_875",331,1,74.7178329571106,0.649350649350649,332,55.6113902847571,74.06848230776
"x36887_837_63777_14_985",328,0,74.0406320541761,0,328,54.9413735343384,74.0406320541761
"x39596_872_77229_16_05",420,32,94.8081264108352,20.7792207792208,452,75.7118927973199,74.0289056316144
"x39862_1006_8718_16_21",333,2,75.1693002257336,1.2987012987013,335,56.1139028475712,73.8705989270323
"x40175_905_83017_16_281",330,1,74.4920993227991,0.649350649350649,331,55.4438860971524,73.8427486734484
"x41217_917_79073_16_961",327,0,73.8148984198646,0,327,54.7738693467337,73.8148984198646
"x39905_915_82062_16_192",327,0,73.8148984198646,0,327,54.7738693467337,73.8148984198646
"x30808_912_70408_13_414",396,24,89.3905191873589,15.5844155844156,420,70.3517587939699,73.8061036029433
"x29264_600_57265_13_034",416,31,93.9051918735892,20.1298701298701,447,74.8743718592965,73.775321743719
"x38068_908_76958_15_398",344,6,77.6523702031603,3.8961038961039,350,58.6264656616415,73.7562663070564
"x38998_849_77198_15_749",364,13,82.1670428893905,8.44155844155844,377,63.1490787269682,73.7254844478321
"x37322_946_7834_15_12",361,12,81.489841986456,7.79220779220779,373,62.4790619765494,73.6976341942482
"x38248_1022_81551_15_483",332,2,74.9435665914221,1.2987012987013,334,55.9463986599665,73.6448652927208
"x38988_962_81778_15_793",355,10,80.1354401805869,6.49350649350649,365,61.1390284757119,73.6419336870804
"x41312_980_86592_17_017",326,0,73.589164785553,0,326,54.606365159129,73.589164785553
"x39910_575_50308_16_18",326,0,73.589164785553,0,326,54.606365159129,73.589164785553
"x37551_882_75409_15_202",326,0,73.589164785553,0,326,54.606365159129,73.589164785553
"x167_291_1954_0_821",326,0,73.589164785553,0,326,54.606365159129,73.589164785553
"x34490_1040_77033_14_254",334,3,75.3950338600451,1.94805194805195,337,56.4489112227806,73.4469819119932
"x38552_1048_83215_15_604",331,2,74.7178329571106,1.2987012987013,333,55.7788944723618,73.4191316584093
"x38569_1076_8618_15_609",328,1,74.0406320541761,0.649350649350649,329,55.108877721943,73.3912814048254
"x39286_573_48745_15_912",325,0,73.3634311512415,0,325,54.4388609715243,73.3634311512415
"x37348_958_78635_15_136",325,0,73.3634311512415,0,325,54.4388609715243,73.3634311512415
"x39148_623_50275_15_836",325,0,73.3634311512415,0,325,54.4388609715243,73.3634311512415
"x41060_888_8373_16_816",325,0,73.3634311512415,0,325,54.4388609715243,73.3634311512415
"x40253_934_82237_16_346",345,7,77.8781038374718,4.54545454545455,352,58.9614740368509,73.3326492920172
"x33729_648_62884_14_058",356,11,80.3611738148984,7.14285714285714,367,61.4740368509213,73.2183166720413
"x31141_608_5982_13_475",356,11,80.3611738148984,7.14285714285714,367,61.4740368509213,73.2183166720413
"x36848_923_70738_14_958",330,2,74.4920993227991,1.2987012987013,332,55.6113902847571,73.1933980240978
"x37685_745_63253_15_252",327,1,73.8148984198646,0.649350649350649,328,54.9413735343384,73.1655477705139
"x40157_579_53422_16_298",324,0,73.13769751693,0,324,54.2713567839196,73.13769751693
"x36691_861_63668_14_909",324,0,73.13769751693,0,324,54.2713567839196,73.13769751693
"x37674_863_65208_15_245",324,0,73.13769751693,0,324,54.2713567839196,73.13769751693
"x38384_993_72836_15_535",324,0,73.13769751693,0,324,54.2713567839196,73.13769751693
"x37510_845_7404_15_134",367,15,82.8442437923251,9.74025974025974,382,63.9865996649916,73.1039840520653
"x38892_1002_84338_15_757",338,5,76.2979683972912,3.24675324675325,343,57.4539363484087,73.051215150538
"x34683_990_75416_14_306",335,4,75.6207674943567,2.5974025974026,339,56.78391959799,73.0233648969541
"x40329_915_82249_16_345",332,3,74.9435665914221,1.94805194805195,335,56.1139028475712,72.9955146433702
"x36709_963_68248_14_913",323,0,72.9119638826185,0,323,54.1038525963149,72.9119638826185
"x40612_916_8344_16_536",323,0,72.9119638826185,0,323,54.1038525963149,72.9119638826185
"x41218_951_77559_16_961",323,0,72.9119638826185,0,323,54.1038525963149,72.9119638826185
"x34984_650_64469_14_384",337,5,76.0722347629797,3.24675324675325,342,57.286432160804,72.8254815162264
"x40833_976_77645_16_699",331,3,74.7178329571106,1.94805194805195,334,55.9463986599665,72.7697810090587
"x38872_964_83038_15_743",371,17,83.7471783295711,11.038961038961,388,64.9916247906198,72.7082172906101
"x37099_894_75125_15_027",394,25,88.9390519187359,16.2337662337662,419,70.1842546063652,72.7052856849697
